Unnamed: 0,absence of mental illness,absence of physical illness,cognitive health,emotional health,physical activity health,sensory health,sleep health,subclinical health,Years since publication,contribution index
doc2553,0.129733112,0.123100871,0.129733111,0.129733112,0.127554132,0.095665599,0.129733112,0.134746952,13,0.167766272
doc5530,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,9,0.168202107
doc10671,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,17,0.173448593
doc5699,0.128303262,0.121744118,0.128303261,0.128303262,0.134070656,0.094611223,0.128303262,0.136360956,3,0.180940461
doc237,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,7,0.19984766
doc305,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,16,0.200192604
doc13022,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,3,0.20273624
doc10390,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,6,0.204318062
doc11446,0.129425002,0.122808513,0.129425001,0.129425002,0.134628079,0.095438398,0.129425002,0.129425003,7,0.204344104
doc4430,0.12521078,0.118809731,0.12521078,0.12521078,0.123107757,0.132028609,0.12521078,0.125210781,21,0.205887837
doc3534,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,6,0.205893733
doc7816,0.129186753,0.122582444,0.129186752,0.129186753,0.136221078,0.095262712,0.129186753,0.129186754,10,0.210000442
doc8705,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,11,0.211087069
doc2849,0.127775479,0.121243317,0.127775478,0.127775479,0.12562938,0.114249906,0.127775479,0.12777548,11,0.217248196
doc9360,0.129408694,0.122793039,0.136910647,0.129408694,0.127235164,0.095426372,0.129408694,0.129408695,12,0.218402573
doc1269,0.112966525,0.107191429,0.112966524,0.112966525,0.24467408,0.083301866,0.112966525,0.112966526,18,0.220285622
doc5503,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,5,0.240643517
doc10638,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,2,0.240742409
doc4921,0.128604706,0.122030152,0.128604705,0.128604706,0.126444679,0.094833508,0.128604706,0.142272839,12,0.254667851
doc2111,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,11,0.258370391
doc7243,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,11,0.263421086
doc2639,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,9,0.270181395
doc9684,0.129408694,0.122793039,0.136910647,0.129408694,0.127235164,0.095426372,0.129408694,0.129408695,14,0.272451359
doc10670,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,20,0.275068339
doc9991,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,3,0.276367586
doc10393,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,10,0.290883269
doc6277,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,15,0.291005222
doc6752,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,12,0.291679282
doc5289,0.128303262,0.121744118,0.128303261,0.128303262,0.134070656,0.094611223,0.128303262,0.136360956,8,0.292798803
doc4145,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,15,0.309862831
doc8459,0.120098627,0.113958922,0.120098626,0.120098627,0.118081467,0.088561099,0.199004005,0.120098627,15,0.316402566
doc2974,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,7,0.318125964
doc7280,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,9,0.321430369
doc2854,0.113359574,0.155370778,0.113359573,0.113359574,0.111455602,0.166375753,0.113359574,0.113359574,12,0.321872772
doc5174,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,7,0.331641193
doc13074,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,17,0.332066894
doc1794,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,7,0.332783057
doc3202,0.112966525,0.107191429,0.112966524,0.112966525,0.24467408,0.083301866,0.112966525,0.112966526,12,0.334502478
doc4236,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,2,0.336949839
doc11672,0.125341231,0.118933513,0.125341231,0.125341231,0.161933317,0.092427012,0.125341231,0.125341232,13,0.349443572
doc2975,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,8,0.353708899
doc12973,0.127427466,0.120913094,0.127427465,0.127427466,0.125287211,0.116662367,0.127427466,0.127427466,12,0.361961031
doc4977,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,9,0.365194827
doc12465,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,3,0.370314867
doc11954,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,6,0.371085143
doc8184,0.128303262,0.121744118,0.128303261,0.128303262,0.134070656,0.094611223,0.128303262,0.136360956,8,0.373155086
doc12055,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,3,0.381279093
doc8087,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,17,0.391993161
doc13513,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,11,0.399367697
doc5056,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,13,0.411026309
doc10725,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,4,0.411269959
doc13507,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,12,0.412651864
doc13206,0.129381565,0.13047732,0.129381564,0.129381565,0.12720849,0.095406367,0.129381565,0.129381565,4,0.414057914
doc5980,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,17,0.421929004
doc11175,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,3,0.425994587
doc2128,0.112966525,0.107191429,0.112966524,0.112966525,0.24467408,0.083301866,0.112966525,0.112966526,4,0.426226149
doc12074,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,12,0.426524556
doc6371,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,2,0.44643183
doc12800,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,3,0.447023424
doc12541,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,9,0.448528206
doc12475,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,2,0.450386046
doc12862,0.129365358,0.122751917,0.129365357,0.129365358,0.127192555,0.103228739,0.129365358,0.129365358,6,0.451544031
doc4096,0.114443611,0.108593003,0.153144348,0.114443611,0.112521432,0.167966774,0.114443611,0.114443611,2,0.456805293
doc13312,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,11,0.457520266
doc13231,0.129964288,0.123320229,0.129964287,0.129964288,0.127781426,0.099076903,0.129964288,0.129964289,4,0.461640236
doc3388,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,13,0.465473191
doc13359,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,2,0.469739991
doc1822,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,8,0.470742215
doc13385,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,2,0.47183342
doc12547,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,9,0.472090056
doc1752,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,6,0.480884088
doc13497,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,2,0.481772432
doc6330,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,3,0.485333471
doc4989,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,8,0.49277158
doc6629,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,2,0.49747016
doc12544,0.116165696,0.110227052,0.171162015,0.116165696,0.168287203,0.085660944,0.116165696,0.116165697,10,0.507934383
doc1905,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,13,0.510396701
doc13207,0.126637772,0.120163772,0.126637771,0.126637772,0.124510781,0.093383085,0.155391275,0.126637772,6,0.51249469
doc6648,0.118448166,0.112392836,0.118448165,0.118448166,0.116458727,0.178907609,0.118448166,0.118448166,7,0.514310704
doc2097,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,7,0.524215295
doc1907,0.129365358,0.122751917,0.129365357,0.129365358,0.127192555,0.103228739,0.129365358,0.129365358,8,0.527973386
doc1635,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,5,0.549294091
doc1637,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,7,0.549634806
doc7294,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,3,0.555837297
doc6285,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,7,0.558611563
doc478,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,6,0.559147213
doc12071,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,6,0.563224906
doc6717,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,4,0.566726589
doc12546,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,6,0.575301408
doc12472,0.127427466,0.120913094,0.127427465,0.127427466,0.125287211,0.116662367,0.127427466,0.127427466,6,0.577534419
doc6676,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,5,0.621191532
doc12718,0.130386851,0.123721189,0.13038685,0.130386851,0.128196891,0.096147668,0.130386851,0.130386851,3,0.622620939
doc12474,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,2,0.646576298
doc6697,0.119050971,0.112964825,0.11905097,0.119050971,0.117051408,0.174728912,0.119050971,0.119050972,2,0.651986424
doc2175,0.122054371,0.115814684,0.122054371,0.122054372,0.120004363,0.090003271,0.185960197,0.122054371,8,0.286065262
doc1080,0.128511892,0.136322044,0.128511893,0.128511893,0.126353425,0.094765067,0.128511892,0.128511892,11,0.316094133
doc2334,0.122163306,0.115918051,0.122163306,0.122163305,0.120111466,0.0900836,0.185233662,0.122163304,33,0.09125208
doc10178,0.130386851,0.12372119,0.130386849,0.130386851,0.128196891,0.096147668,0.130386851,0.13038685,9,0.172214071
doc401,0.111142256,0.105460421,0.111142256,0.111142256,0.109275526,0.229552773,0.111142256,0.111142256,19,0.151540553
doc402,0.110242831,0.104606976,0.110242831,0.110242831,0.108391208,0.235787661,0.110242831,0.110242831,17,0.242094566
doc8771,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,20,0.026618772
doc4975,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,16,0.040341188
doc8453,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,31,0.057376686
doc5199,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,16,0.077953242
doc4444,0.111216198,0.105530582,0.111216198,0.111216198,0.109348225,0.229040202,0.111216198,0.111216199,8,0.078612019
doc11115,0.11975445,0.11363234,0.11975445,0.11975445,0.117743072,0.169852335,0.11975445,0.119754451,32,0.079140053
doc4141,0.119754451,0.11363234,0.119754451,0.119754451,0.117743071,0.169852335,0.119754451,0.119754451,5,0.097380462
doc7150,0.124027721,0.166458402,0.124027721,0.124027721,0.121944568,0.091458426,0.124027721,0.124027722,14,0.106400847
doc11628,0.120459381,0.151371904,0.120459381,0.120459381,0.118436161,0.088827121,0.120459381,0.159527289,17,0.108861549
doc12401,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,13,0.111135908
doc11612,0.109786198,0.104173686,0.109786198,0.109786198,0.107942243,0.22609524,0.109786198,0.122644041,27,0.111824788
doc12405,0.126854499,0.124707055,0.126854499,0.126854499,0.124723868,0.11629658,0.126854499,0.1268545,11,0.112487465
doc5765,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,4,0.115190832
doc1271,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,15,0.115749095
doc3594,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,24,0.119900714
doc9095,0.116377619,0.217871734,0.116377619,0.116377619,0.114422956,0.085817217,0.116377619,0.116377619,7,0.12078397
doc10574,0.108970045,0.118769418,0.108970045,0.108970045,0.111965916,0.224414443,0.108970045,0.108970045,7,0.120956873
doc2145,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,4,0.130695191
doc3152,0.125948466,0.119509704,0.125948466,0.125948466,0.123833052,0.092874789,0.125948466,0.159988592,11,0.131866565
doc12397,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,11,0.134302244
doc1137,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,20,0.134685074
doc11137,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,19,0.136928588
doc8185,0.117843068,0.208023025,0.117843068,0.117843068,0.115863791,0.086897844,0.117843068,0.117843069,15,0.136944343
doc8595,0.125669818,0.119245301,0.125669818,0.125669818,0.159736294,0.092669314,0.125669818,0.125669819,5,0.138153269
doc2495,0.128111966,0.121562601,0.128111966,0.128111966,0.125960215,0.111917353,0.128111966,0.128111967,3,0.139831544
doc7475,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,12,0.147576149
doc6216,0.129563848,0.12294026,0.129563848,0.129563848,0.133699714,0.095540783,0.129563848,0.129563849,17,0.148321549
doc3036,0.106561237,0.101113593,0.16800195,0.106561237,0.22606092,0.078578587,0.106561237,0.106561238,3,0.148972892
doc7248,0.111216198,0.105530582,0.111216198,0.111216198,0.109348225,0.229040202,0.111216198,0.111216199,7,0.156817722
doc9289,0.117843068,0.208023025,0.117843068,0.117843068,0.115863791,0.086897844,0.117843068,0.117843069,7,0.157743016
doc4381,0.124755211,0.161569223,0.124755211,0.124755211,0.122659839,0.09199488,0.124755211,0.124755212,18,0.157877393
doc10743,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,13,0.158606254
doc1160,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,18,0.162876098
doc13587,0.103386622,0.098101271,0.103386622,0.103386622,0.101650154,0.283315464,0.103386622,0.103386623,4,0.162938408
doc5308,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,13,0.165976063
doc12399,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,13,0.166920046
doc12810,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,12,0.168234245
doc12400,0.128405524,0.126231824,0.128405524,0.128405524,0.137053923,0.094686632,0.128405524,0.128405525,11,0.171705305
doc5517,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,11,0.172405803
doc8591,0.091159801,0.086499512,0.131401515,0.091159801,0.229723993,0.187735776,0.091159801,0.091159801,2,0.173095995
doc12109,0.120742358,0.114569744,0.120742358,0.120742358,0.118714385,0.089035789,0.19471065,0.120742359,24,0.173186103
doc3737,0.113223688,0.239068061,0.113223688,0.113223688,0.111321998,0.083491499,0.113223688,0.113223689,7,0.175884185
doc7393,0.117843068,0.208023025,0.117843068,0.117843068,0.115863791,0.086897844,0.117843068,0.117843069,17,0.176393091
doc4427,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,9,0.17694737
doc2428,0.128441945,0.121875711,0.128441945,0.128441945,0.133679699,0.094713489,0.128441945,0.135963322,19,0.177456454
doc12406,0.128949572,0.133380575,0.128949572,0.128949572,0.126783752,0.095087814,0.128949572,0.128949572,11,0.180436027
doc4875,0.119754451,0.11363234,0.119754451,0.119754451,0.117743071,0.169852335,0.119754451,0.119754451,2,0.180629495
doc3631,0.128971797,0.122378476,0.128971797,0.128971797,0.137658335,0.095104203,0.128971797,0.128971798,21,0.180647283
doc11590,0.10565101,0.141794903,0.10565101,0.10565101,0.10808772,0.217579177,0.10565101,0.10993416,9,0.180726221
doc8748,0.125948466,0.119509704,0.125948466,0.125948466,0.123833052,0.092874789,0.125948466,0.159988592,2,0.182016087
doc12398,0.129992754,0.123347239,0.129992754,0.129992754,0.127809413,0.09887958,0.129992754,0.129992754,12,0.186744253
doc12926,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,13,0.189608918
doc3336,0.104290023,0.184098449,0.104290023,0.104290023,0.217547648,0.076903786,0.104290023,0.104290024,15,0.189885827
doc7501,0.099066015,0.094001543,0.099066015,0.099066015,0.206650435,0.204017945,0.099066015,0.099066016,8,0.190329139
doc1318,0.112009579,0.241770807,0.112009579,0.112009579,0.115585087,0.082596211,0.112009579,0.11200958,3,0.190953679
doc2005,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,10,0.191483421
doc9758,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,7,0.191589815
doc9213,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,6,0.192308071
doc1989,0.129097863,0.122498097,0.138983735,0.129097863,0.126929552,0.095197164,0.129097863,0.129097864,8,0.192646606
doc10823,0.124903387,0.118518052,0.124903387,0.124903387,0.131103197,0.092104145,0.124903387,0.158661059,7,0.193417352
doc2602,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,6,0.1946461
doc7162,0.127407145,0.120893812,0.127407145,0.127407145,0.125267232,0.11680323,0.127407145,0.127407146,8,0.195628559
doc7380,0.111216198,0.105530582,0.111216198,0.111216198,0.109348225,0.229040202,0.111216198,0.111216199,8,0.196396897
doc9552,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,17,0.196789141
doc3121,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,5,0.197818272
doc72,0.110324646,0.112700997,0.110324646,0.110324646,0.108471648,0.227204127,0.110324646,0.110324646,10,0.204995011
doc2115,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,4,0.206498634
doc7353,0.121270013,0.115070424,0.191191462,0.121270013,0.119233178,0.089424884,0.121270013,0.121270014,10,0.207930539
doc3686,0.112252909,0.106514294,0.112252909,0.112252909,0.234158125,0.098063036,0.112252909,0.11225291,28,0.213578744
doc9979,0.119754451,0.11363234,0.119754451,0.119754451,0.117743071,0.169852335,0.119754451,0.119754451,11,0.214281187
doc6217,0.125948466,0.119509704,0.125948466,0.125948466,0.123833052,0.092874789,0.125948466,0.159988592,16,0.214311901
doc845,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,4,0.219462505
doc10217,0.103705405,0.183066449,0.109311102,0.103705405,0.216328142,0.076472687,0.103705405,0.103705406,19,0.220757278
doc8866,0.117843068,0.208023025,0.117843068,0.117843068,0.115863791,0.086897844,0.117843068,0.117843069,13,0.221151251
doc731,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,16,0.222059745
doc6800,0.118072182,0.112036073,0.186149837,0.118072182,0.12916215,0.087066793,0.118072182,0.1313686,6,0.225817969
doc2006,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,8,0.226003847
doc167,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,6,0.233193634
doc6051,0.127948624,0.121407609,0.127948624,0.127948624,0.125799616,0.113049655,0.127948624,0.127948625,28,0.233860189
doc979,0.128971797,0.122378476,0.128971797,0.128971797,0.137658335,0.095104203,0.128971797,0.128971798,16,0.234335549
doc5126,0.109206538,0.10362366,0.220380761,0.109206538,0.158640185,0.08052924,0.109206538,0.109206539,11,0.234514624
doc12134,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,20,0.235010671
doc9993,0.126086852,0.13419195,0.126086852,0.126086852,0.123969114,0.111404676,0.126086852,0.126086853,24,0.238225311
doc11849,0.125948466,0.119509704,0.125948466,0.125948466,0.123833052,0.092874789,0.125948466,0.159988592,11,0.24042256
doc7402,0.116377619,0.217871734,0.116377619,0.116377619,0.114422956,0.085817217,0.116377619,0.116377619,14,0.241218609
doc3335,0.125948466,0.119509704,0.125948466,0.125948466,0.123833052,0.092874789,0.125948466,0.159988592,15,0.241514636
doc7157,0.11633785,0.205365931,0.125246604,0.11633785,0.114383855,0.089652211,0.11633785,0.11633785,7,0.247096379
doc4305,0.117353087,0.207158083,0.117353087,0.117353087,0.119539952,0.08653653,0.117353087,0.117353088,4,0.247409991
doc5348,0.109910019,0.116035679,0.109910019,0.109910019,0.108063985,0.226350239,0.109910019,0.10991002,9,0.248140806
doc11204,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,9,0.250155897
doc2120,0.12916314,0.131945265,0.12916314,0.12916314,0.126993733,0.0952453,0.12916314,0.129163141,2,0.251103614
doc10062,0.128453981,0.136711243,0.128453981,0.128453981,0.126296485,0.094722364,0.128453981,0.128453982,7,0.251109884
doc11755,0.113594153,0.107786971,0.113594153,0.113594153,0.240477582,0.083764681,0.113594153,0.113594154,14,0.252234165
doc2494,0.129787271,0.123152261,0.129787271,0.129787271,0.132205846,0.095705536,0.129787271,0.129787272,4,0.255273671
doc2224,0.128111966,0.121562601,0.128111966,0.128111966,0.125960215,0.111917353,0.128111966,0.128111967,14,0.255678179
doc5237,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,15,0.263264216
doc7713,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,4,0.265737945
doc4303,0.128111966,0.121562601,0.128111966,0.128111966,0.125960215,0.111917353,0.128111966,0.128111967,3,0.274382868
doc5387,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,13,0.276433822
doc6137,0.10062481,0.177628415,0.203062679,0.10062481,0.142608619,0.074201047,0.10062481,0.100624811,15,0.276455716
doc4019,0.107970766,0.102451064,0.107970766,0.107970766,0.106157303,0.222356514,0.107970766,0.137152054,17,0.282826386
doc5764,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,2,0.284499535
doc11461,0.120459381,0.151371904,0.120459381,0.120459381,0.118436161,0.088827121,0.120459381,0.159527289,4,0.28540034
doc11251,0.117843068,0.208023025,0.117843068,0.117843068,0.115863791,0.086897844,0.117843068,0.117843069,14,0.286468491
doc5386,0.12916314,0.131945265,0.12916314,0.12916314,0.126993733,0.0952453,0.12916314,0.129163141,12,0.287605218
doc1362,0.129097863,0.122498097,0.138983735,0.129097863,0.126929552,0.095197164,0.129097863,0.129097864,13,0.287795037
doc7873,0.126509137,0.149781777,0.126509137,0.126509137,0.124384307,0.09328823,0.126509137,0.126509138,3,0.291383479
doc5515,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,14,0.293104884
doc1403,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,13,0.29358835
doc1440,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,8,0.294579053
doc9491,0.120459381,0.151371904,0.120459381,0.120459381,0.118436161,0.088827121,0.120459381,0.159527289,3,0.295589945
doc4775,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,15,0.303893095
doc1441,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,7,0.304022853
doc7469,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,21,0.311101303
doc5385,0.111216198,0.105530582,0.111216198,0.111216198,0.109348225,0.229040202,0.111216198,0.111216199,14,0.312227147
doc2144,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,5,0.31338562
doc3962,0.113995604,0.108167899,0.113995604,0.113995604,0.237793366,0.084060712,0.113995604,0.113995605,17,0.315332515
doc3919,0.127404725,0.143762884,0.127404725,0.127404725,0.125264852,0.093948639,0.127404725,0.127404726,4,0.315792463
doc2121,0.127948624,0.121407609,0.127948624,0.127948624,0.125799616,0.113049655,0.127948624,0.127948625,3,0.323076696
doc7405,0.120459381,0.151371904,0.120459381,0.120459381,0.118436161,0.088827121,0.120459381,0.159527289,8,0.323984027
doc1320,0.113223688,0.239068061,0.113223688,0.113223688,0.111321998,0.083491499,0.113223688,0.113223689,19,0.328424011
doc7225,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,8,0.329546671
doc12855,0.13038685,0.123721189,0.13038685,0.13038685,0.12819689,0.096147668,0.13038685,0.130386851,4,0.329676531
doc6734,0.129712711,0.123081513,0.129712711,0.129712711,0.127534074,0.100820856,0.129712711,0.129712711,2,0.340098714
doc9995,0.124278484,0.146609579,0.124278484,0.124278484,0.122191119,0.109806884,0.124278484,0.124278484,33,0.341493569
doc1527,0.116927684,0.206407139,0.116927684,0.116927684,0.122731605,0.086222837,0.116927684,0.116927685,19,0.350703255
doc12639,0.129936648,0.123294002,0.129936648,0.129936648,0.12775425,0.099268505,0.129936648,0.129936649,2,0.351676741
doc11382,0.128453981,0.136711243,0.128453981,0.128453981,0.126296485,0.094722364,0.128453981,0.128453982,5,0.353932211
