Unnamed: 0,absence of mental illness,absence of physical illness,cognitive health,emotional health,physical activity health,sensory health,sleep health,subclinical health,Years since publication,contribution index
doc8730,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,17,0.072854206
doc4625,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,30,0.083351385
doc8539,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,7,0.089440381
doc12255,0.272010513,0.28054863,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,29,0.089715193
doc11275,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,31,0.099649357
doc532,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,14,0.101591007
doc8628,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,21,0.101660833
doc3147,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,10,0.10950733
doc3946,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,30,0.11333307
doc9308,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.300919844,24,0.119130263
doc11509,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,2,0.120052819
doc5627,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,4,0.120542159
doc11246,0.272010513,0.275561099,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.306176085,12,0.121234817
doc5182,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,9,0.127329586
doc3641,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.210271318,0.272010513,0.272010514,21,0.128837369
doc641,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,24,0.131035159
doc4485,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,32,0.135242932
doc4795,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,7,0.137115606
doc10398,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,11,0.138789837
doc4942,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.300919844,21,0.139124088
doc5184,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,2,0.139766081
doc12675,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.450722734,0.272010514,2,0.142184399
doc12948,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,5,0.148493759
doc9104,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,5,0.152044037
doc5557,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,23,0.155744046
doc10310,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,33,0.16346571
doc2553,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.282522997,13,0.167766272
doc5530,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,9,0.168202107
doc10671,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,17,0.173448593
doc5699,0.272010513,0.25810474,0.272010511,0.272010513,0.284237729,0.200581395,0.272010513,0.289093301,3,0.180940461
doc237,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,7,0.19984766
doc305,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,16,0.200192604
doc13022,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,3,0.20273624
doc10390,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,6,0.204318062
doc11446,0.272010513,0.25810474,0.272010511,0.272010513,0.282945738,0.200581395,0.272010513,0.272010514,7,0.204344104
doc4430,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.286821707,0.272010513,0.272010514,21,0.205887837
doc3534,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,6,0.205893733
doc7816,0.272010513,0.25810474,0.272010511,0.272010513,0.286821708,0.200581395,0.272010513,0.272010514,10,0.210000442
doc8705,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,11,0.211087069
doc2849,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.243217054,0.272010513,0.272010514,11,0.217248196
doc9360,0.272010513,0.25810474,0.287779236,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,12,0.218402573
doc1269,0.272010513,0.25810474,0.272010511,0.272010513,0.589147289,0.200581395,0.272010513,0.272010514,18,0.220285622
doc5503,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,5,0.240643517
doc10638,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,2,0.240742409
doc4921,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.300919844,12,0.254667851
doc2111,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,11,0.258370391
doc7243,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,11,0.263421086
doc2639,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,9,0.270181395
doc9684,0.272010513,0.25810474,0.287779236,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,14,0.272451359
doc10670,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,20,0.275068339
doc9991,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,3,0.276367586
doc10393,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,10,0.290883269
doc6277,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,15,0.291005222
doc6752,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,12,0.291679282
doc5289,0.272010513,0.25810474,0.272010511,0.272010513,0.284237729,0.200581395,0.272010513,0.289093301,8,0.292798803
doc4145,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,15,0.309862831
doc8459,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.450722734,0.272010514,15,0.316402566
doc2974,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,7,0.318125964
doc7280,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,9,0.321430369
doc2854,0.272010513,0.37281796,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,12,0.321872772
doc5174,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,7,0.331641193
doc13074,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,17,0.332066894
doc1794,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,7,0.332783057
doc3202,0.272010513,0.25810474,0.272010511,0.272010513,0.589147289,0.200581395,0.272010513,0.272010514,12,0.334502478
doc4236,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,2,0.336949839
doc11672,0.272010513,0.25810474,0.272010511,0.272010513,0.35142119,0.200581395,0.272010513,0.272010514,13,0.349443572
doc2975,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,8,0.353708899
doc12973,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.249031009,0.272010513,0.272010514,12,0.361961031
doc4977,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,9,0.365194827
doc12465,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,3,0.370314867
doc11954,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,6,0.371085143
doc8184,0.272010513,0.25810474,0.272010511,0.272010513,0.284237729,0.200581395,0.272010513,0.289093301,8,0.373155086
doc12055,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,3,0.381279093
doc8087,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,17,0.391993161
doc13513,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,11,0.399367697
doc5056,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,13,0.411026309
doc10725,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,4,0.411269959
doc13507,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,12,0.412651864
doc13206,0.272010513,0.274314218,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,4,0.414057914
doc5980,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,17,0.421929004
doc11175,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,3,0.425994587
doc2128,0.272010513,0.25810474,0.272010511,0.272010513,0.589147289,0.200581395,0.272010513,0.272010514,4,0.426226149
doc12074,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,12,0.426524556
doc6371,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,2,0.44643183
doc12800,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,3,0.447023424
doc12541,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,9,0.448528206
doc12475,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,2,0.450386046
doc12862,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.217054263,0.272010513,0.272010514,6,0.451544031
doc4096,0.272010513,0.25810474,0.363994742,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,2,0.456805293
doc13312,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,11,0.457520266
doc13231,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.207364342,0.272010513,0.272010514,4,0.461640236
doc3388,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,13,0.465473191
doc13359,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,2,0.469739991
doc1822,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,8,0.470742215
doc13385,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,2,0.47183342
doc12547,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,9,0.472090056
doc1752,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,6,0.480884088
doc13497,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,2,0.481772432
doc6330,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,3,0.485333471
doc4989,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,8,0.49277158
doc6629,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,2,0.49747016
doc12544,0.272010513,0.25810474,0.400788434,0.272010513,0.394056851,0.200581395,0.272010513,0.272010514,10,0.507934383
doc1905,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,13,0.510396701
doc13207,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.333771353,0.272010514,6,0.51249469
doc6648,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.410852714,0.272010513,0.272010514,7,0.514310704
doc2097,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,7,0.524215295
doc1907,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.217054263,0.272010513,0.272010514,8,0.527973386
doc1635,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,5,0.549294091
doc1637,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,7,0.549634806
doc7294,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,3,0.555837297
doc6285,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,7,0.558611563
doc478,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,6,0.559147213
doc12071,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,6,0.563224906
doc6717,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,4,0.566726589
doc12546,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,6,0.575301408
doc12472,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.249031009,0.272010513,0.272010514,6,0.577534419
doc6676,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,5,0.621191532
doc12718,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.200581395,0.272010513,0.272010514,3,0.622620939
doc12474,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,2,0.646576298
doc6697,0.272010513,0.25810474,0.272010511,0.272010513,0.267441862,0.399224806,0.272010513,0.272010514,2,0.651986424
doc2175,0.278580814,0.264339152,0.278580815,0.278580816,0.273901811,0.205426355,0.424441524,0.278580814,8,0.286065262
doc1080,0.278580814,0.29551122,0.278580815,0.278580816,0.273901811,0.205426355,0.278580814,0.278580814,11,0.316094133
doc2334,0.282522998,0.268079807,0.282522998,0.282522997,0.277777777,0.208333334,0.428383704,0.282522995,33,0.09125208
doc10178,0.285151118,0.270573569,0.285151115,0.285151118,0.280361759,0.210271318,0.285151118,0.285151117,9,0.172214071
doc401,0.290407359,0.275561099,0.290407359,0.290407358,0.285529717,0.599806202,0.290407358,0.290407358,19,0.151540553
doc402,0.290407359,0.275561099,0.290407359,0.290407358,0.285529717,0.621124032,0.290407358,0.290407358,17,0.242094566
doc8771,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,20,0.026618772
doc4975,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,16,0.040341188
doc8453,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,31,0.057376686
doc5199,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,16,0.077953242
doc4444,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.600775194,0.291721419,0.291721421,8,0.078612019
doc11115,0.291721419,0.27680798,0.291721419,0.291721419,0.286821708,0.41375969,0.291721419,0.291721421,32,0.079140053
doc4141,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.41375969,0.291721419,0.291721421,5,0.097380462
doc7150,0.291721419,0.391521194,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,14,0.106400847
doc11628,0.291721419,0.366583543,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.386333773,17,0.108861549
doc12401,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,13,0.111135908
doc11612,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.600775194,0.291721419,0.325886992,27,0.111824788
doc12405,0.291721419,0.286783041,0.291721419,0.291721419,0.286821705,0.26744186,0.291721419,0.291721421,11,0.112487465
doc5765,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,4,0.115190832
doc1271,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,15,0.115749095
doc3594,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,24,0.119900714
doc9095,0.291721419,0.546134662,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,7,0.12078397
doc10574,0.291721419,0.317955115,0.291721419,0.291721419,0.299741602,0.600775194,0.291721419,0.291721421,7,0.120956873
doc2145,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,4,0.130695191
doc3152,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.370565046,11,0.131866565
doc12397,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,11,0.134302244
doc1137,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,20,0.134685074
doc11137,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,19,0.136928588
doc8185,0.291721419,0.514962594,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,15,0.136944343
doc8595,0.291721419,0.27680798,0.291721419,0.291721419,0.370801032,0.215116279,0.291721419,0.291721421,5,0.138153269
doc2495,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.254844961,0.291721419,0.291721421,3,0.139831544
doc7475,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,12,0.147576149
doc6216,0.291721419,0.27680798,0.291721419,0.291721419,0.30103359,0.215116279,0.291721419,0.291721421,17,0.148321549
doc3036,0.291721419,0.27680798,0.459921155,0.291721419,0.618863049,0.215116279,0.291721419,0.291721421,3,0.148972892
doc7248,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.600775194,0.291721419,0.291721421,7,0.156817722
doc9289,0.291721419,0.514962594,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,7,0.157743016
doc4381,0.291721419,0.377805485,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,18,0.157877393
doc10743,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,13,0.158606254
doc1160,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,18,0.162876098
doc13587,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.799418605,0.291721419,0.291721421,4,0.162938408
doc5308,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,13,0.165976063
doc12399,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,13,0.166920046
doc12810,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,12,0.168234245
doc12400,0.291721419,0.286783041,0.291721419,0.291721419,0.311369508,0.215116279,0.291721419,0.291721421,11,0.171705305
doc5517,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,11,0.172405803
doc8591,0.291721419,0.27680798,0.420499342,0.291721419,0.73514212,0.600775194,0.291721419,0.291721421,2,0.173095995
doc12109,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.470433641,0.291721421,24,0.173186103
doc3737,0.291721419,0.615960098,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,7,0.175884185
doc7393,0.291721419,0.514962594,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,17,0.176393091
doc4427,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,9,0.17694737
doc2428,0.291721419,0.27680798,0.291721419,0.291721419,0.303617572,0.215116279,0.291721419,0.308804208,19,0.177456454
doc12406,0.291721419,0.301745638,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,11,0.180436027
doc4875,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.41375969,0.291721419,0.291721421,2,0.180629495
doc3631,0.291721419,0.27680798,0.291721419,0.291721419,0.311369508,0.215116279,0.291721419,0.291721421,21,0.180647283
doc11590,0.291721419,0.3915212,0.291721419,0.291721419,0.298449611,0.600775194,0.291721419,0.303547964,9,0.180726221
doc8748,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.370565046,2,0.182016087
doc12398,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.221899226,0.291721419,0.291721421,12,0.186744253
doc12926,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,13,0.189608918
doc3336,0.291721419,0.514962594,0.291721419,0.291721419,0.608527131,0.215116279,0.291721419,0.291721421,15,0.189885827
doc7501,0.291721419,0.27680798,0.291721419,0.291721419,0.608527131,0.600775194,0.291721419,0.291721421,8,0.190329139
doc1318,0.291721419,0.629675814,0.291721419,0.291721419,0.30103359,0.215116279,0.291721419,0.291721421,3,0.190953679
doc2005,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,10,0.191483421
doc9758,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,7,0.191589815
doc9213,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,6,0.192308071
doc1989,0.291721419,0.27680798,0.314060447,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,8,0.192646606
doc10823,0.291721419,0.27680798,0.291721419,0.291721419,0.30620155,0.215116279,0.291721419,0.370565046,7,0.193417352
doc2602,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,6,0.1946461
doc7162,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.26744186,0.291721419,0.291721421,8,0.195628559
doc7380,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.600775194,0.291721419,0.291721421,8,0.196396897
doc9552,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,17,0.196789141
doc3121,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,5,0.197818272
doc72,0.291721419,0.298004988,0.291721419,0.291721419,0.286821705,0.600775194,0.291721419,0.291721421,10,0.204995011
doc2115,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,4,0.206498634
doc7353,0.291721419,0.27680798,0.459921155,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,10,0.207930539
doc3686,0.291721419,0.27680798,0.291721419,0.291721419,0.608527131,0.254844961,0.291721419,0.291721421,28,0.213578744
doc9979,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.41375969,0.291721419,0.291721421,11,0.214281187
doc6217,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.370565046,16,0.214311901
doc845,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,4,0.219462505
doc10217,0.291721419,0.514962594,0.307490144,0.291721419,0.608527131,0.215116279,0.291721419,0.291721421,19,0.220757278
doc8866,0.291721419,0.514962594,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,13,0.221151251
doc731,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,16,0.222059745
doc6800,0.291721419,0.27680798,0.459921155,0.291721419,0.319121447,0.215116279,0.291721419,0.324572932,6,0.225817969
doc2006,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,8,0.226003847
doc167,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,6,0.233193634
doc6051,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.257751937,0.291721419,0.291721421,28,0.233860189
doc979,0.291721419,0.27680798,0.291721419,0.291721419,0.311369508,0.215116279,0.291721419,0.291721421,16,0.234335549
doc5126,0.291721419,0.27680798,0.588699079,0.291721419,0.423772612,0.215116279,0.291721419,0.291721421,11,0.234514624
doc12134,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,20,0.235010671
doc9993,0.291721419,0.310473817,0.291721419,0.291721419,0.286821705,0.257751937,0.291721419,0.291721421,24,0.238225311
doc11849,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.370565046,11,0.24042256
doc7402,0.291721419,0.546134662,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,14,0.241218609
doc3335,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.370565046,15,0.241514636
doc7157,0.291721419,0.514962594,0.314060447,0.291721419,0.286821705,0.224806202,0.291721419,0.291721421,7,0.247096379
doc4305,0.291721419,0.514962594,0.291721419,0.291721419,0.297157623,0.215116279,0.291721419,0.291721421,4,0.247409991
doc5348,0.291721419,0.307980049,0.291721419,0.291721419,0.286821705,0.600775194,0.291721419,0.291721421,9,0.248140806
doc11204,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,9,0.250155897
doc2120,0.291721419,0.298004988,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,2,0.251103614
doc10062,0.291721419,0.310473817,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,7,0.251109884
doc11755,0.291721419,0.27680798,0.291721419,0.291721419,0.617571058,0.215116279,0.291721419,0.291721421,14,0.252234165
doc2494,0.291721419,0.27680798,0.291721419,0.291721419,0.297157623,0.215116279,0.291721419,0.291721421,4,0.255273671
doc2224,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.254844961,0.291721419,0.291721421,14,0.255678179
doc5237,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,15,0.263264216
doc7713,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,4,0.265737945
doc4303,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.254844961,0.291721419,0.291721421,3,0.274382868
doc5387,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,13,0.276433822
doc6137,0.291721419,0.514962594,0.588699079,0.291721419,0.413436693,0.215116279,0.291721419,0.291721421,15,0.276455716
doc4019,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.600775194,0.291721419,0.370565046,17,0.282826386
doc5764,0.291721419,0.27680798,0.291721419,0.291721419,0.286821705,0.215116279,0.291721419,0.291721421,2,0.284499535
